ID,Candidate State,Age Range,Residence,Sex,Protected category,TAG,Study area,Study Title,Years Experience,Sector,Last Role,Year of insertion,Year of Recruitment,Recruitment Request,Assumption Headquarters,Job Family Hiring,Job Title Hiring,event_type__val,event_feedback,linked_search__key,Overall,Job Description,Candidate Profile,Years Experience.1,Minimum Ral,Ral Maximum,Study Level,Study Area.1,Akkodis headquarters,Current Ral,Expected Ral,Technical Skills,Standing/Position,Comunication,Maturity,Dynamism,Mobility,English
9,First contact,26 - 30 years,BARI » Bari ~ Puglia,Male,,,Management Engineering,Five-year degree,[0-1],,,2018,,,,,,Notify candidate,,RS22.1308,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,First contact,26 - 30 years,BARI » Bari ~ Puglia,Male,,,Management Engineering,Five-year degree,[0-1],,,2018,,,,,,Notify candidate,,RS22.1308,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,First contact,26 - 30 years,BARI » Bari ~ Puglia,Male,,,Management Engineering,Five-year degree,[0-1],,,2018,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63,Hired,31 - 35 years,TARANTO » Taranto ~ Puglia,Male,,"ARCHAEOLOGIST, PERMITTING ENGINEER",Management Engineering,Five-year degree,[0],,,2023,,,,,,CV request,,,,,,,,,,,,,,,,,,,,
63,Hired,31 - 35 years,TARANTO » Taranto ~ Puglia,Male,,"ARCHAEOLOGIST, PERMITTING ENGINEER",Management Engineering,Five-year degree,[0],,,2023,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63,Hired,31 - 35 years,TARANTO » Taranto ~ Puglia,Male,,"ARCHAEOLOGIST, PERMITTING ENGINEER",Management Engineering,Five-year degree,[0],,,2023,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0
63,Hired,31 - 35 years,TARANTO » Taranto ~ Puglia,Male,,"ARCHAEOLOGIST, PERMITTING ENGINEER",Management Engineering,Five-year degree,[0],,,2023,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81,Imported,20 - 25 years,SWEET WATER » Imperia ~ Liguria,Male,,"., MOTOR VEHICLE, CALIBRATION, MATLAB",electronic Engineering,Five-year degree,[+10],Others,,2021,,,,,,CV request,,,,,,,,,,,,24-26 K,,,,,,,,
81,Imported,20 - 25 years,SWEET WATER » Imperia ~ Liguria,Male,,"., MOTOR VEHICLE, CALIBRATION, MATLAB",electronic Engineering,Five-year degree,[+10],Others,,2021,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,24-26 K,,1.0,3.0,1.0,,1.0,1.0,1.0
81,Imported,20 - 25 years,SWEET WATER » Imperia ~ Liguria,Male,,"., MOTOR VEHICLE, CALIBRATION, MATLAB",electronic Engineering,Five-year degree,[+10],Others,,2021,,,,,,Notify candidate,,RS22.1308,3 - High,,,,,,,,,24-26 K,,,1.0,1.0,1.0,1.0,1.0,1.0
81,Imported,20 - 25 years,SWEET WATER » Imperia ~ Liguria,Male,,"., MOTOR VEHICLE, CALIBRATION, MATLAB",electronic Engineering,Five-year degree,[+10],Others,,2021,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,24-26 K,,1.0,1.0,,1.0,1.0,1.0,1.0
28,First contact,40 - 45 years,MELFI » Potenza ~ Basilicata,Male,,"DOCUMENT CONTROLLER, LOGISTICS MANAGEMENT, LOGISTICS, OPERATIONS",industrial engineering,High school graduation,[0],,Master's student,2021,,,,,,CV request,,,3 - High,,,,,,,,,,26-28 K,1.0,,,2.0,,,
28,First contact,40 - 45 years,MELFI » Potenza ~ Basilicata,Male,,"DOCUMENT CONTROLLER, LOGISTICS MANAGEMENT, LOGISTICS, OPERATIONS",industrial engineering,High school graduation,[0],,Master's student,2021,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,,26-28 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,Imported,26 - 30 years,CATHOLIC » Rimini ~ Emilia Romagna,Male,,,Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[1-3],,Robotic Engineer Intern,2019,,,Turin,,,BM interview,,,,,,,,,,,,Not available,28-30 K,,3.0,,2.0,,,1.0
40,Imported,26 - 30 years,CATHOLIC » Rimini ~ Emilia Romagna,Male,,,Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[1-3],,Robotic Engineer Intern,2019,,,Turin,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,Not available,28-30 K,1.0,2.0,1.0,1.0,1.0,1.0,1.0
1,Imported,20 - 25 years,MELFI » Potenza ~ Basilicata,Male,,,Mechanical engineering,Five-year degree,[7-10],,Civil engineer,2021,,,,,,Contact note,,,,,,,,,,,,,,,,,,,1.0,
1,Imported,20 - 25 years,MELFI » Potenza ~ Basilicata,Male,,,Mechanical engineering,Five-year degree,[7-10],,Civil engineer,2021,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48,In selection,< 20 years,TURIN » Turin ~ Piedmont,Female,,.,Aeronautical/Aerospace/Astronautics Engineering,Five-year degree,[1-3],Automotive,Industrial PhD student ,2021,,PERFORMANCE ENGINEER HVAC&THERMAL,,Engineering,,BM interview,OK,RS21.0531,,"For an important multinational in the automotive sector we are looking for a figure who can support the product development team in the following activities: - Analysis of test standards documentation - Analysis of the product development plan and understanding of the milestones - Test planning, in terms of necessary resources, test objects and budget for technical deliberation. Preparation of a test plan for the different project phases in compliance with the milestones. - Sharing the budget necessary for the resolution - Preparation of the vehicles for tests in the climatic tunnel, checking the state of the parts (before and after the test), checking the conformity of the components - Supervision of the experimental tests and analysis of the results obtained, diagnosis and research of solutions to the problems encountered - Carrying out tests in the workshop and in a static climate cell - Production of test reports and sharing with all interested stakeholders (other departments, suppliers) - Diagnosis in case of malfunction/customer complaints - Subjective and objective analysis of climate performance - Competition analysis in terms of performance and technical solutions adopted - Support in defining the target setting - Support for CFD simulation analysis",,,,,High school graduation,,,,,,,,3.0,,,3.0
48,In selection,< 20 years,TURIN » Turin ~ Piedmont,Female,,.,Aeronautical/Aerospace/Astronautics Engineering,Five-year degree,[1-3],Automotive,Industrial PhD student ,2021,,PERFORMANCE ENGINEER HVAC&THERMAL,,Engineering,,BM interview,OK (other candidate),RS23.0498,2 - Medium,"For an important multinational in the automotive sector we are looking for a figure who can support the product development team in the following activities: - Analysis of test standards documentation - Analysis of the product development plan and understanding of the milestones - Test planning, in terms of necessary resources, test objects and budget for technical deliberation. Preparation of a test plan for the different project phases in compliance with the milestones. - Sharing the budget necessary for the resolution - Preparation of the vehicles for tests in the climatic tunnel, checking the state of the parts (before and after the test), checking the conformity of the components - Supervision of the experimental tests and analysis of the results obtained, diagnosis and research of solutions to the problems encountered - Carrying out tests in the workshop and in a static climate cell - Production of test reports and sharing with all interested stakeholders (other departments, suppliers) - Diagnosis in case of malfunction/customer complaints - Subjective and objective analysis of climate performance - Competition analysis in terms of performance and technical solutions adopted - Support in defining the target setting - Support for CFD simulation analysis",,,,,High school graduation,,,,,2.0,,3.0,,3.0,3.0,3.0
48,In selection,< 20 years,TURIN » Turin ~ Piedmont,Female,,.,Aeronautical/Aerospace/Astronautics Engineering,Five-year degree,[1-3],Automotive,Industrial PhD student ,2021,,PERFORMANCE ENGINEER HVAC&THERMAL,,Engineering,,Contact note,KO (seniority),RS22.1308,3 - High,"For an important multinational in the automotive sector we are looking for a figure who can support the product development team in the following activities: - Analysis of test standards documentation - Analysis of the product development plan and understanding of the milestones - Test planning, in terms of necessary resources, test objects and budget for technical deliberation. Preparation of a test plan for the different project phases in compliance with the milestones. - Sharing the budget necessary for the resolution - Preparation of the vehicles for tests in the climatic tunnel, checking the state of the parts (before and after the test), checking the conformity of the components - Supervision of the experimental tests and analysis of the results obtained, diagnosis and research of solutions to the problems encountered - Carrying out tests in the workshop and in a static climate cell - Production of test reports and sharing with all interested stakeholders (other departments, suppliers) - Diagnosis in case of malfunction/customer complaints - Subjective and objective analysis of climate performance - Competition analysis in terms of performance and technical solutions adopted - Support in defining the target setting - Support for CFD simulation analysis",,,,,High school graduation,,,,,1.0,,,,3.0,1.0,1.0
48,In selection,< 20 years,TURIN » Turin ~ Piedmont,Female,,.,Aeronautical/Aerospace/Astronautics Engineering,Five-year degree,[1-3],Automotive,Industrial PhD student ,2021,,PERFORMANCE ENGINEER HVAC&THERMAL,,Engineering,,Notify candidate,KO (seniority),RS22.1308,3 - High,"For an important multinational in the automotive sector we are looking for a figure who can support the product development team in the following activities: - Analysis of test standards documentation - Analysis of the product development plan and understanding of the milestones - Test planning, in terms of necessary resources, test objects and budget for technical deliberation. Preparation of a test plan for the different project phases in compliance with the milestones. - Sharing the budget necessary for the resolution - Preparation of the vehicles for tests in the climatic tunnel, checking the state of the parts (before and after the test), checking the conformity of the components - Supervision of the experimental tests and analysis of the results obtained, diagnosis and research of solutions to the problems encountered - Carrying out tests in the workshop and in a static climate cell - Production of test reports and sharing with all interested stakeholders (other departments, suppliers) - Diagnosis in case of malfunction/customer complaints - Subjective and objective analysis of climate performance - Competition analysis in terms of performance and technical solutions adopted - Support in defining the target setting - Support for CFD simulation analysis",,,,,High school graduation,,,,,1.0,1.0,1.0,1.0,,1.0,1.0
48,In selection,< 20 years,TURIN » Turin ~ Piedmont,Female,,.,Aeronautical/Aerospace/Astronautics Engineering,Five-year degree,[1-3],Automotive,Industrial PhD student ,2021,,PERFORMANCE ENGINEER HVAC&THERMAL,,Engineering,,Notify candidate,KO (seniority),RS22.1308,3 - High,"For an important multinational in the automotive sector we are looking for a figure who can support the product development team in the following activities: - Analysis of test standards documentation - Analysis of the product development plan and understanding of the milestones - Test planning, in terms of necessary resources, test objects and budget for technical deliberation. Preparation of a test plan for the different project phases in compliance with the milestones. - Sharing the budget necessary for the resolution - Preparation of the vehicles for tests in the climatic tunnel, checking the state of the parts (before and after the test), checking the conformity of the components - Supervision of the experimental tests and analysis of the results obtained, diagnosis and research of solutions to the problems encountered - Carrying out tests in the workshop and in a static climate cell - Production of test reports and sharing with all interested stakeholders (other departments, suppliers) - Diagnosis in case of malfunction/customer complaints - Subjective and objective analysis of climate performance - Competition analysis in terms of performance and technical solutions adopted - Support in defining the target setting - Support for CFD simulation analysis",,,,,High school graduation,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,First contact,20 - 25 years,REGGIO IN EMILIA » Reggio-Emilia ~ Emilia Romagna,Male,,.,Economic - Statistics,Five-year degree,[0],Automotive,Accountant,2023,,,,,,BM interview,,RS23.1222,,,,,,,,Chemist - Pharmaceutical,,,26-28 K,2.0,,,2.0,2.0,3.0,2.0
20,First contact,20 - 25 years,REGGIO IN EMILIA » Reggio-Emilia ~ Emilia Romagna,Male,,.,Economic - Statistics,Five-year degree,[0],Automotive,Accountant,2023,,,,,,Contact note,KO (seniority),RS22.1308,2 - Medium,,,,,,,Chemist - Pharmaceutical,,,26-28 K,2.0,,1.0,3.0,1.0,,1.0
62,Imported,31 - 35 years,PALERMO » Palermo ~ Sicily,Male,,,Informatics,Five-year degree,[3-5],Others,Master's student,2021,,Junior HR Recruiter - Internship,,,,Qualification Meeting,,RS22.0186,,,,,,,,,,,30-32 K,,,,,,,2.0
62,Imported,31 - 35 years,PALERMO » Palermo ~ Sicily,Male,,,Informatics,Five-year degree,[3-5],Others,Master's student,2021,,Junior HR Recruiter - Internship,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,,30-32 K,1.0,,1.0,2.0,1.0,1.0,1.0
35,In selection,40 - 45 years,MANTOVA » Mantua ~ Lombardy,Male,,"., CANOE, ELECTRONIC ENGINEER, SW, TEST ENGINEER",Economic - Statistics,Doctorate,[0],,,2020,,,,,,Sending SC to customer,,,,,,,,,,,,,,,,,,2.0,,
35,In selection,40 - 45 years,MANTOVA » Mantua ~ Lombardy,Male,,"., CANOE, ELECTRONIC ENGINEER, SW, TEST ENGINEER",Economic - Statistics,Doctorate,[0],,,2020,,,,,,Candidate notification,,,,,,,,,,,,,,,,,,,,
35,In selection,40 - 45 years,MANTOVA » Mantua ~ Lombardy,Male,,"., CANOE, ELECTRONIC ENGINEER, SW, TEST ENGINEER",Economic - Statistics,Doctorate,[0],,,2020,,,,,,BM interview,KO (seniority),RS22.0724,,,,,,,,,,,,3.0,2.0,3.0,,2.0,,3.0
35,In selection,40 - 45 years,MANTOVA » Mantua ~ Lombardy,Male,,"., CANOE, ELECTRONIC ENGINEER, SW, TEST ENGINEER",Economic - Statistics,Doctorate,[0],,,2020,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0
8,QM,20 - 25 years,TURIN » Turin ~ Piedmont,Male,,"., ANSYS, DIANA FEA, MATLAB, FEM",Mechanical engineering,Three-year degree,[0],,SYSTEM AND SECURITY ENGINEER ,2023,,,Pisa,Engineering,,Sending SC to customer,OK,RS22.0711,,,,[1-3],28-30K,,,,,28-30 K,,,,,,,3.0,
8,QM,20 - 25 years,TURIN » Turin ~ Piedmont,Male,,"., ANSYS, DIANA FEA, MATLAB, FEM",Mechanical engineering,Three-year degree,[0],,SYSTEM AND SECURITY ENGINEER ,2023,,,Pisa,Engineering,,HR interview,,RS22.0398,2 - Medium,,,[1-3],28-30K,,,,,28-30 K,,2.0,3.0,3.0,,3.0,4.0,3.0
8,QM,20 - 25 years,TURIN » Turin ~ Piedmont,Male,,"., ANSYS, DIANA FEA, MATLAB, FEM",Mechanical engineering,Three-year degree,[0],,SYSTEM AND SECURITY ENGINEER ,2023,,,Pisa,Engineering,,BM interview,,,,,,[1-3],28-30K,,,,,28-30 K,,,,,2.0,3.0,,
8,QM,20 - 25 years,TURIN » Turin ~ Piedmont,Male,,"., ANSYS, DIANA FEA, MATLAB, FEM",Mechanical engineering,Three-year degree,[0],,SYSTEM AND SECURITY ENGINEER ,2023,,,Pisa,Engineering,,BM interview,OK,RS22.1308,2 - Medium,,,[1-3],28-30K,,,,,28-30 K,,,2.0,1.0,3.0,4.0,1.0,1.0
8,QM,20 - 25 years,TURIN » Turin ~ Piedmont,Male,,"., ANSYS, DIANA FEA, MATLAB, FEM",Mechanical engineering,Three-year degree,[0],,SYSTEM AND SECURITY ENGINEER ,2023,,,Pisa,Engineering,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,[1-3],28-30K,,,,,28-30 K,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,First contact,31 - 35 years,AVEZZANO » L'Aquila ~ Abruzzo,Female,,,Mechanical engineering,Five-year degree,[0],Aeronautics,,2021,,,,,,Contact note,,RS23.1160,,,,,,,,,,,,,,,2.0,,,
30,First contact,31 - 35 years,AVEZZANO » L'Aquila ~ Abruzzo,Female,,,Mechanical engineering,Five-year degree,[0],Aeronautics,,2021,,,,,,CV request,,,,,,,,,,,,,,,1.0,,,1.0,,1.0
30,First contact,31 - 35 years,AVEZZANO » L'Aquila ~ Abruzzo,Female,,,Mechanical engineering,Five-year degree,[0],Aeronautics,,2021,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,First contact,20 - 25 years,CALTANISSETTA » Caltanissetta ~ Sicily,Male,,,chemical engineering,Three-year degree,[+10],,Graduating student,2023,,,,,,Qualification Meeting,OK,,,,,,,,,,,,,,,3.0,,2.0,,
2,First contact,20 - 25 years,CALTANISSETTA » Caltanissetta ~ Sicily,Male,,,chemical engineering,Three-year degree,[+10],,Graduating student,2023,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,,,1.0,4.0,3.0,1.0,1.0,1.0,1.0
2,First contact,20 - 25 years,CALTANISSETTA » Caltanissetta ~ Sicily,Male,,,chemical engineering,Three-year degree,[+10],,Graduating student,2023,,,,,,Notify candidate,OK,RS22.1308,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49,First contact,31 - 35 years,CASTELVETRANO » Trapani ~ Sicily,Male,,"AUTOMOTIVE, MATLAB, CATIA",Mechanical engineering,Five-year degree,[0],Automotive,Junior Project Manager for the Oil&Gas sector,2021,,,,,,Contact note,,RS23.0498,,,,[0-1],,,,,,,,,,,,,,
49,First contact,31 - 35 years,CASTELVETRANO » Trapani ~ Sicily,Male,,"AUTOMOTIVE, MATLAB, CATIA",Mechanical engineering,Five-year degree,[0],Automotive,Junior Project Manager for the Oil&Gas sector,2021,,,,,,Contact note,KO (retired),,,,,[0-1],,,,,,,,,,,2.0,,,
49,First contact,31 - 35 years,CASTELVETRANO » Trapani ~ Sicily,Male,,"AUTOMOTIVE, MATLAB, CATIA",Mechanical engineering,Five-year degree,[0],Automotive,Junior Project Manager for the Oil&Gas sector,2021,,,,,,Inadequate CV,KO (seniority),,,,,[0-1],,,,,,,,1.0,3.0,,2.0,1.0,,
24,QM,31 - 35 years,TURIN » Turin ~ Piedmont,Female,,"-, AUTOCAD, AUTOCAD, MATLAB, SIMULINK. LABVIEW, ELECTRICAL, MATLAB",Other,Three-year degree,[0],,Exterior interior design,2021,2023,,,,,Contact note,KO (technical skills),,,,,,,,,,Pomezia,,,3.0,3.0,,,1.0,,1.0
24,QM,31 - 35 years,TURIN » Turin ~ Piedmont,Female,,"-, AUTOCAD, AUTOCAD, MATLAB, SIMULINK. LABVIEW, ELECTRICAL, MATLAB",Other,Three-year degree,[0],,Exterior interior design,2021,2023,,,,,,OK,,2 - Medium,,,,,,,,Pomezia,,,2.0,,2.0,,2.0,,
64,Imported,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,MECHANICAL DESIGN,Informatics,Five-year degree,[0-1],Railway,,2021,,,,,,Candidate notification,,,,,.,,,,,,Milan,Not available,,2.0,,,,2.0,1.0,
64,Imported,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,MECHANICAL DESIGN,Informatics,Five-year degree,[0-1],Railway,,2021,,,,,,Candidate notification,,,2 - Medium,,.,,,,,,Milan,Not available,,,2.0,3.0,2.0,,,
64,Imported,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,MECHANICAL DESIGN,Informatics,Five-year degree,[0-1],Railway,,2021,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,.,,,,,,Milan,Not available,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,Imported,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,MECHANICAL DESIGN,Informatics,Five-year degree,[0-1],Railway,,2021,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,.,,,,,,Milan,Not available,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,First contact,40 - 45 years,TURIN » Turin ~ Piedmont,Male,,X,Mechanical engineering,Professional qualification,[+10],Oil and Gas,technical office,2023,,,,,,BM interview,,RS23.0397,2 - Medium,,,,,,,,,,30-32 K,,,3.0,2.0,2.0,,3.0
16,First contact,40 - 45 years,TURIN » Turin ~ Piedmont,Male,,X,Mechanical engineering,Professional qualification,[+10],Oil and Gas,technical office,2023,,,,,,BM interview,,RS22.0232,3 - High,,,,,,,,,,30-32 K,2.0,1.0,2.0,3.0,2.0,2.0,3.0
67,First contact,26 - 30 years,MODUGNO » Bari ~ Puglia,Male,,,Economic - Statistics,Five-year degree,[0],,,2018,,,,,,CV request,,RS19.0799,,,,,,,,,,,24-26 K,,,,,,,
67,First contact,26 - 30 years,MODUGNO » Bari ~ Puglia,Male,,,Economic - Statistics,Five-year degree,[0],,,2018,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,,24-26 K,1.0,1.0,1.0,1.0,3.0,1.0,1.0
6,In selection,26 - 30 years,GREZZAGO » Milan ~ Lombardy,Male,,"JAVA, JAX-RS, NEO4J, JUNIT",computer engineering,Three-year degree,[+10],Energy,Graduating student,2022,,Full Stack Developer,,Engineering,Junior Consultant,Contact note,,RS23.0369,,,,,30-32K,,,Information Engineering,,,,3.0,,2.0,2.0,2.0,3.0,3.0
6,In selection,26 - 30 years,GREZZAGO » Milan ~ Lombardy,Male,,"JAVA, JAX-RS, NEO4J, JUNIT",computer engineering,Three-year degree,[+10],Energy,Graduating student,2022,,Full Stack Developer,,Engineering,Junior Consultant,Contact note,KO (seniority),,3 - High,,,,30-32K,,,Information Engineering,,,,,,,2.0,,1.0,4.0
6,In selection,26 - 30 years,GREZZAGO » Milan ~ Lombardy,Male,,"JAVA, JAX-RS, NEO4J, JUNIT",computer engineering,Three-year degree,[+10],Energy,Graduating student,2022,,Full Stack Developer,,Engineering,Junior Consultant,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,30-32K,,,Information Engineering,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,In selection,40 - 45 years,MARZANO APPIO » Caserta ~ Campania,Male,,,Accounting,High school graduation,[0],,Student,2023,,,,,,CV request,,RS18.0240,2 - Medium,,2 years experience. Degree in space engineering.,,,,,,,Not available,+ 50 K,3.0,,,,1.0,,
31,In selection,40 - 45 years,MARZANO APPIO » Caserta ~ Campania,Male,,,Accounting,High school graduation,[0],,Student,2023,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,2 years experience. Degree in space engineering.,,,,,,,Not available,+ 50 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,QM,20 - 25 years,ISPICA » Ragusa ~ Sicily,Male,,"., FRONTEND, WEB-MOBILE DEVELOPER",Management Engineering,Five-year degree,[1-3],,"technical employee, draftsman and designer",2020,,,,,,CV request,,,,"The execution of the activities for supporting in the development, validation and qualification of OnBoard Software. All aspects of the development cycle are included: from the specification and design up to the validation. Main activity will focus on Space Rider OnBoard software, but also the support to specific Vega-C activities are included.",,,,,,,,Not available,28-30 K,,,,,,,
13,QM,20 - 25 years,ISPICA » Ragusa ~ Sicily,Male,,"., FRONTEND, WEB-MOBILE DEVELOPER",Management Engineering,Five-year degree,[1-3],,"technical employee, draftsman and designer",2020,,,,,,Candidate notification,KO (seniority),RS22.1308,3 - High,"The execution of the activities for supporting in the development, validation and qualification of OnBoard Software. All aspects of the development cycle are included: from the specification and design up to the validation. Main activity will focus on Space Rider OnBoard software, but also the support to specific Vega-C activities are included.",,,,,,,,Not available,28-30 K,,1.0,1.0,3.0,1.0,2.0,
13,QM,20 - 25 years,ISPICA » Ragusa ~ Sicily,Male,,"., FRONTEND, WEB-MOBILE DEVELOPER",Management Engineering,Five-year degree,[1-3],,"technical employee, draftsman and designer",2020,,,,,,Notify candidate,KO (seniority),RS22.0150,3 - High,"The execution of the activities for supporting in the development, validation and qualification of OnBoard Software. All aspects of the development cycle are included: from the specification and design up to the validation. Main activity will focus on Space Rider OnBoard software, but also the support to specific Vega-C activities are included.",,,,,,,,Not available,28-30 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,In selection,20 - 25 years,ROME » Rome ~ Lazio,Female,,,Aeronautical/Aerospace/Astronautics Engineering,Five-year degree,[0],Automotive,,2021,,,,,,Contact note,,,2 - Medium,,,[3-5],,30-32K,,Aeronautical/Aerospace/Astronautics Engineering,,,,,,2.0,3.0,,,
7,In selection,20 - 25 years,ROME » Rome ~ Lazio,Female,,,Aeronautical/Aerospace/Astronautics Engineering,Five-year degree,[0],Automotive,,2021,,,,,,Technical interview,,RS22.1086,,,,[3-5],,30-32K,,Aeronautical/Aerospace/Astronautics Engineering,,,,2.0,2.0,1.0,3.0,1.0,1.0,2.0
7,In selection,20 - 25 years,ROME » Rome ~ Lazio,Female,,,Aeronautical/Aerospace/Astronautics Engineering,Five-year degree,[0],Automotive,,2021,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,[3-5],,30-32K,,Aeronautical/Aerospace/Astronautics Engineering,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,First contact,26 - 30 years,SAN MICHELE SALENTINO » Brindisi ~ Puglia,Male,,"., 2D CAD, OFFICE, MS PROJECT, PROJECT MANAGEMENT",Mechanical engineering,Five-year degree,[0],,,2022,,,,,,HR interview,,RS23.0761,,,,,,,,,,,,,,,,,,
15,First contact,26 - 30 years,SAN MICHELE SALENTINO » Brindisi ~ Puglia,Male,,"., 2D CAD, OFFICE, MS PROJECT, PROJECT MANAGEMENT",Mechanical engineering,Five-year degree,[0],,,2022,,,,,,Notify candidate,KO (seniority),,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,First contact,26 - 30 years,SAN MICHELE SALENTINO » Brindisi ~ Puglia,Male,,"., 2D CAD, OFFICE, MS PROJECT, PROJECT MANAGEMENT",Mechanical engineering,Five-year degree,[0],,,2022,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
77,Imported,> 45 years,TURIN » Turin ~ Piedmont,Male,,"CANALYZER, DIANALYZER CDA, MATLAB SIMULINK , CANALYZER, DIANALYZER, MATLAB, SIMULINK, TEST LAB, CDA , MATLAB, SIMULINK,C , MECHANICAL ENGINEERING, OFFICE, EXCEL, MATLAB, SIMULINK, OFFICE, EXCEL, MATLAB, SIMULINK, SAP, OFFICE, EXCEL, MATLAB, SIMULINK.",Biomedical Engineering,Five-year degree,[0-1],,,2021,,,,,,CV request,,RS22.0013,1 - Low,,,[0],,,,,,,,,,,,,2.0,
77,Imported,> 45 years,TURIN » Turin ~ Piedmont,Male,,"CANALYZER, DIANALYZER CDA, MATLAB SIMULINK , CANALYZER, DIANALYZER, MATLAB, SIMULINK, TEST LAB, CDA , MATLAB, SIMULINK,C , MECHANICAL ENGINEERING, OFFICE, EXCEL, MATLAB, SIMULINK, OFFICE, EXCEL, MATLAB, SIMULINK, SAP, OFFICE, EXCEL, MATLAB, SIMULINK.",Biomedical Engineering,Five-year degree,[0-1],,,2021,,,,,,Candidate notification,KO (seniority),RS23.1459,,,,[0],,,,,,,,,,2.0,,2.0,2.0,3.0
77,Imported,> 45 years,TURIN » Turin ~ Piedmont,Male,,"CANALYZER, DIANALYZER CDA, MATLAB SIMULINK , CANALYZER, DIANALYZER, MATLAB, SIMULINK, TEST LAB, CDA , MATLAB, SIMULINK,C , MECHANICAL ENGINEERING, OFFICE, EXCEL, MATLAB, SIMULINK, OFFICE, EXCEL, MATLAB, SIMULINK, SAP, OFFICE, EXCEL, MATLAB, SIMULINK.",Biomedical Engineering,Five-year degree,[0-1],,,2021,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,[0],,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,First contact,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,,Mechanical engineering,Five-year degree,[1-3],,Electric Powertrain Customer Manager,2022,,,,,,Contact note,,,,,,,,,,,,Not available,30-32 K,,,,,,,
4,First contact,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,,Mechanical engineering,Five-year degree,[1-3],,Electric Powertrain Customer Manager,2022,,,,,,Notify candidate,KO (seniority),RS22.1308,,,,,,,,,,Not available,30-32 K,2.0,,3.0,1.0,1.0,1.0,1.0
4,First contact,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,,Mechanical engineering,Five-year degree,[1-3],,Electric Powertrain Customer Manager,2022,,,,,,Notify candidate,KO (seniority),RS22.1308,3 - High,,,,,,,,,Not available,30-32 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
