ID,Candidate State,Age Range,Residence,Sex,Protected category,TAG,Study area,Study Title,Years Experience,Sector,Last Role,Year of insertion,Year of Recruitment,Recruitment Request,Assumption Headquarters,Job Family Hiring,Job Title Hiring,event_type__val,event_feedback,linked_search__key,Overall,Job Description,Candidate Profile,Years Experience.1,Minimum Ral,Ral Maximum,Study Level,Study Area.1,Akkodis headquarters,Current Ral,Expected Ral,Technical Skills,Standing/Position,Comunication,Maturity,Dynamism,Mobility,English
63,In selection,26 - 30 years,MOLFETTA » Bari ~ Puglia,Male,,"ELECTRONIC ENGINEER, HARDWARE ENGINEER, MATLAB, ANGULAR",computer engineering,Five-year degree,[1-3],,,2022,,,,,,CV request,,RS19.0741,2 - Medium,,,,,,,,,,Not available,2.0,2.0,1.0,2.0,3.0,,3.0
63,In selection,26 - 30 years,MOLFETTA » Bari ~ Puglia,Male,,"ELECTRONIC ENGINEER, HARDWARE ENGINEER, MATLAB, ANGULAR",computer engineering,Five-year degree,[1-3],,,2022,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,,Not available,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63,In selection,26 - 30 years,MOLFETTA » Bari ~ Puglia,Male,,"ELECTRONIC ENGINEER, HARDWARE ENGINEER, MATLAB, ANGULAR",computer engineering,Five-year degree,[1-3],,,2022,,,,,,BM interview,OK (live),,3 - High,,,,,,,,,,Not available,1.0,1.0,3.0,1.0,1.0,1.0,1.0
81,Imported,26 - 30 years,PAVIA » Pavia ~ Lombardy,Male,,,Automation/Mechatronics Engineering,master's degree,[0],,recent graduate,2023,,,Milan,Tech Consulting & Solutions,Consultant,Economic proposal,OK (waiting for departure),,,,,,,,,,,,,4.0,,,,,,
81,Imported,26 - 30 years,PAVIA » Pavia ~ Lombardy,Male,,,Automation/Mechatronics Engineering,master's degree,[0],,recent graduate,2023,,,Milan,Tech Consulting & Solutions,Consultant,BM interview,,RS22.0072,,,,,,,,,,,,,,,,,,
81,Imported,26 - 30 years,PAVIA » Pavia ~ Lombardy,Male,,,Automation/Mechatronics Engineering,master's degree,[0],,recent graduate,2023,,,Milan,Tech Consulting & Solutions,Consultant,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81,Imported,26 - 30 years,PAVIA » Pavia ~ Lombardy,Male,,,Automation/Mechatronics Engineering,master's degree,[0],,recent graduate,2023,,,Milan,Tech Consulting & Solutions,Consultant,BM interview,OK (live),RS23.0757,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81,Imported,26 - 30 years,PAVIA » Pavia ~ Lombardy,Male,,,Automation/Mechatronics Engineering,master's degree,[0],,recent graduate,2023,,,Milan,Tech Consulting & Solutions,Consultant,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81,Imported,26 - 30 years,PAVIA » Pavia ~ Lombardy,Male,,,Automation/Mechatronics Engineering,master's degree,[0],,recent graduate,2023,,,Milan,Tech Consulting & Solutions,Consultant,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
81,Imported,26 - 30 years,PAVIA » Pavia ~ Lombardy,Male,,,Automation/Mechatronics Engineering,master's degree,[0],,recent graduate,2023,,,Milan,Tech Consulting & Solutions,Consultant,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0
81,Imported,26 - 30 years,PAVIA » Pavia ~ Lombardy,Male,,,Automation/Mechatronics Engineering,master's degree,[0],,recent graduate,2023,,,Milan,Tech Consulting & Solutions,Consultant,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,Imported,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,,Management Engineering,Three-year degree,[0],,,2022,,,Poggibonsi,,,CV request,OK,,,,"Leonardo SpA deems it appropriate that to carry out the activity the Supplier must possess the following skills: ? knowledge of the application domain; ? knowledge of RAMT Logistics Studies in accordance with MIL standards; ? knowledge of Logistics Databases with reference to MIL-STD-1388; ? knowledge of the technical documentation for the use and maintenance of electronic devices according to the S1000D specifications; ? knowledge of tools: ? Office; ? SlicWave; ? Simplicius; ? OPUS 10 or similar ILS tools for calculating PPddRR; ? TeamCenter Unified (TCU); ? SAP; ? Autocad. ? knowledge of the environments (operating systems, etc.): ? Windows, ? Linux. Fluency in English; ? Proven experience in the Logistics Engineering sector; ? Knowledge of Methodologies and Standards used in Systems Logistics (MIL-STD); ? Knowledge of structures relating to Logistics Databases (MIL-STD-1388 – ASD S3000L)",,,28-30K,,,,,,2.0,,,,,,2.0
28,Imported,31 - 35 years,TURIN » Turin ~ Piedmont,Male,,,Management Engineering,Three-year degree,[0],,,2022,,,Poggibonsi,,,BM interview,OK (live),RS22.0441,3 - High,,"Leonardo SpA deems it appropriate that to carry out the activity the Supplier must possess the following skills: ? knowledge of the application domain; ? knowledge of RAMT Logistics Studies in accordance with MIL standards; ? knowledge of Logistics Databases with reference to MIL-STD-1388; ? knowledge of the technical documentation for the use and maintenance of electronic devices according to the S1000D specifications; ? knowledge of tools: ? Office; ? SlicWave; ? Simplicius; ? OPUS 10 or similar ILS tools for calculating PPddRR; ? TeamCenter Unified (TCU); ? SAP; ? Autocad. ? knowledge of the environments (operating systems, etc.): ? Windows, ? Linux. Fluency in English; ? Proven experience in the Logistics Engineering sector; ? Knowledge of Methodologies and Standards used in Systems Logistics (MIL-STD); ? Knowledge of structures relating to Logistics Databases (MIL-STD-1388 – ASD S3000L)",,,28-30K,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0
40,Hired,26 - 30 years,TRANI » Barletta-Andria-Trani ~ Puglia,Male,,,Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],Naval,,2021,,,,Engineering,,Candidate notification,,,,,,,,,,,,,,,1.0,1.0,,,,
40,Hired,26 - 30 years,TRANI » Barletta-Andria-Trani ~ Puglia,Male,,,Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],Naval,,2021,,,,Engineering,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,Hired,26 - 30 years,TRANI » Barletta-Andria-Trani ~ Puglia,Male,,,Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],Naval,,2021,,,,Engineering,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,In selection,26 - 30 years,FLORENCE » Florence ~ Tuscany,Female,,"ANGULAR, JAVASCRIPT.",electronic Engineering,High school graduation,[0],,,2022,2022,,,Tech Consulting & Solutions,,,OK,RS21.1255,2 - Medium,,"junior profile, proactive resource",,,,Five-year degree,Aeronautical/Aerospace/Astronautics Engineering,Turin,26-28 K,,,,3.0,2.0,,,2.0
1,In selection,26 - 30 years,FLORENCE » Florence ~ Tuscany,Female,,"ANGULAR, JAVASCRIPT.",electronic Engineering,High school graduation,[0],,,2022,2022,,,Tech Consulting & Solutions,,BM interview,OK (live),RS22.0441,3 - High,,"junior profile, proactive resource",,,,Five-year degree,Aeronautical/Aerospace/Astronautics Engineering,Turin,26-28 K,,3.0,1.0,1.0,2.0,1.0,,1.0
1,In selection,26 - 30 years,FLORENCE » Florence ~ Tuscany,Female,,"ANGULAR, JAVASCRIPT.",electronic Engineering,High school graduation,[0],,,2022,2022,,,Tech Consulting & Solutions,,Candidate notification,OK (live),RS22.0441,3 - High,,"junior profile, proactive resource",,,,Five-year degree,Aeronautical/Aerospace/Astronautics Engineering,Turin,26-28 K,,1.0,1.0,1.0,1.0,1.0,1.0,3.0
1,In selection,26 - 30 years,FLORENCE » Florence ~ Tuscany,Female,,"ANGULAR, JAVASCRIPT.",electronic Engineering,High school graduation,[0],,,2022,2022,,,Tech Consulting & Solutions,,BM interview,OK (live),,3 - High,,"junior profile, proactive resource",,,,Five-year degree,Aeronautical/Aerospace/Astronautics Engineering,Turin,26-28 K,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,In selection,26 - 30 years,FLORENCE » Florence ~ Tuscany,Female,,"ANGULAR, JAVASCRIPT.",electronic Engineering,High school graduation,[0],,,2022,2022,,,Tech Consulting & Solutions,,BM interview,OK (live),RS22.0441,3 - High,,"junior profile, proactive resource",,,,Five-year degree,Aeronautical/Aerospace/Astronautics Engineering,Turin,26-28 K,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48,Imported,26 - 30 years,CONVERSANO » Bari ~ Puglia,Male,,X,Management Engineering,Five-year degree,[0],,test engineer on infotainment,2023,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Imported,26 - 30 years,CONVERSANO » Bari ~ Puglia,Male,,X,Management Engineering,Five-year degree,[0],,test engineer on infotainment,2023,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,In selection,26 - 30 years,RUVO DI PUGLIA » Bari ~ Puglia,Female,,,Safety Engineering,Three-year degree,[0],,Student,2020,,Design engineer,,,,BM interview,,RS23.0573,,,"The ideal candidate has a Master's Degree in Biotechnology, CTF, Chemical Engineering or Mechanical Engineering and has a passion for the pharmaceutical world. In addition to a good knowledge of the English language, good problem solving, time management and team working skills are required. Maximum availability to travel in Italy and abroad is required. Requirements Good knowledge of the Office package",,,,,,,20-22 K,,,,,,,,
20,In selection,26 - 30 years,RUVO DI PUGLIA » Bari ~ Puglia,Female,,,Safety Engineering,Three-year degree,[0],,Student,2020,,Design engineer,,,,BM interview,OK (live),RS22.0441,3 - High,,"The ideal candidate has a Master's Degree in Biotechnology, CTF, Chemical Engineering or Mechanical Engineering and has a passion for the pharmaceutical world. In addition to a good knowledge of the English language, good problem solving, time management and team working skills are required. Maximum availability to travel in Italy and abroad is required. Requirements Good knowledge of the Office package",,,,,,,20-22 K,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,In selection,26 - 30 years,RUVO DI PUGLIA » Bari ~ Puglia,Female,,,Safety Engineering,Three-year degree,[0],,Student,2020,,Design engineer,,,,BM interview,OK (live),RS22.0441,3 - High,,"The ideal candidate has a Master's Degree in Biotechnology, CTF, Chemical Engineering or Mechanical Engineering and has a passion for the pharmaceutical world. In addition to a good knowledge of the English language, good problem solving, time management and team working skills are required. Maximum availability to travel in Italy and abroad is required. Requirements Good knowledge of the Office package",,,,,,,20-22 K,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,QM,20 - 25 years,ROME » Rome ~ Lazio,Male,,,electronic Engineering,Three-year degree,[+10],Others,Technical Consulting – Homologation Junior Specialist,2022,,,,,,CV request,,,,,,,,,,,,,,,1.0,,,,,
62,QM,20 - 25 years,ROME » Rome ~ Lazio,Male,,,electronic Engineering,Three-year degree,[+10],Others,Technical Consulting – Homologation Junior Specialist,2022,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0
35,In selection,26 - 30 years,SALBERTRAND » Turin ~ Piedmont,Male,,,Mechanical engineering,master's degree,[1-3],Consulting,,2022,,,Milan,,,Sending SC to customer,OK,RS23.1415,,,"Master's Degree in Aerospace/Mechanical/Management Engineering - Ability to consult and analyze technical documentation (drawings, electrical diagrams and functional diagrams of systems, configuration changes, manuals, standardization regulations and production cycles) - Ability to analyze technical - maintenance issues comparing different Logistic Support solutions offered - Ability to examine the contractual documentation and control the estimating/planning and milestone management activities with related progress/summings - Knowledge of the MS Office package with particular reference to MS Project",,,,,,,,,,,,1.0,,,
35,In selection,26 - 30 years,SALBERTRAND » Turin ~ Piedmont,Male,,,Mechanical engineering,master's degree,[1-3],Consulting,,2022,,,Milan,,,Technical interview,OK,RS22.1098,3 - High,,"Master's Degree in Aerospace/Mechanical/Management Engineering - Ability to consult and analyze technical documentation (drawings, electrical diagrams and functional diagrams of systems, configuration changes, manuals, standardization regulations and production cycles) - Ability to analyze technical - maintenance issues comparing different Logistic Support solutions offered - Ability to examine the contractual documentation and control the estimating/planning and milestone management activities with related progress/summings - Knowledge of the MS Office package with particular reference to MS Project",,,,,,,,,2.0,3.0,2.0,2.0,3.0,1.0,2.0
35,In selection,26 - 30 years,SALBERTRAND » Turin ~ Piedmont,Male,,,Mechanical engineering,master's degree,[1-3],Consulting,,2022,,,Milan,,,HR interview,OK (live),,2 - Medium,,"Master's Degree in Aerospace/Mechanical/Management Engineering - Ability to consult and analyze technical documentation (drawings, electrical diagrams and functional diagrams of systems, configuration changes, manuals, standardization regulations and production cycles) - Ability to analyze technical - maintenance issues comparing different Logistic Support solutions offered - Ability to examine the contractual documentation and control the estimating/planning and milestone management activities with related progress/summings - Knowledge of the MS Office package with particular reference to MS Project",,,,,,,,,1.0,3.0,,2.0,,,1.0
8,Imported,26 - 30 years,SWEDEN » (COUNTRY) ~ (OVERSEAS),Male,,,industrial engineering,Five-year degree,[0],,,2022,,,,,,Sending SC to customer,KO (manager),,3 - High,,,,,,,,,,,,,,,,,
8,Imported,26 - 30 years,SWEDEN » (COUNTRY) ~ (OVERSEAS),Male,,,industrial engineering,Five-year degree,[0],,,2022,,,,,,BM interview,KO (opportunity closed),RS22.0441,3 - High,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0
30,In selection,20 - 25 years,RUTIGLIANO » Bari ~ Puglia,Female,,"FPGA, C, WIFI, STM32, ESP32, GD32, PYTHON, C++, HW, SW, JAVA, VHDL, FPGA, GALILEO, C#, MANGO, ORACLE",Information Engineering,Five-year degree,[+10],Aeronautics,student,2022,,,,,,Contact note,,,2 - Medium,,,,,,,,,,Not available,2.0,3.0,,2.0,,,3.0
30,In selection,20 - 25 years,RUTIGLIANO » Bari ~ Puglia,Female,,"FPGA, C, WIFI, STM32, ESP32, GD32, PYTHON, C++, HW, SW, JAVA, VHDL, FPGA, GALILEO, C#, MANGO, ORACLE",Information Engineering,Five-year degree,[+10],Aeronautics,student,2022,,,,,,BM interview,KO (manager),RS22.0441,3 - High,,,,,,,,,,Not available,1.0,1.0,1.0,2.0,1.0,1.0,1.0
30,In selection,20 - 25 years,RUTIGLIANO » Bari ~ Puglia,Female,,"FPGA, C, WIFI, STM32, ESP32, GD32, PYTHON, C++, HW, SW, JAVA, VHDL, FPGA, GALILEO, C#, MANGO, ORACLE",Information Engineering,Five-year degree,[+10],Aeronautics,student,2022,,,,,,BM interview,OK (live),RS20.0035,3 - High,,,,,,,,,,Not available,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,In selection,26 - 30 years,MILAN » Milan ~ Lombardy,Female,,,Mechanical engineering,High school graduation,[0-1],Others,,2022,,,Milan,,,Qualification Meeting,OK,RS22.0441,3 - High,"This WP refers to HLS Primary Structure design activities, generation of accurate finite element mathematical models (FEM) and the following detailed analyses: ? Linear static analyses? Dynamic Analysis (NMA) ? Non-linear static analyzes of contact with metallic and elastomeric materials. Analytical support may also be requested for qualification tests of the Primary Structure (definition of instrumentation plans, prediction for tests)",,,,,,,Modena,,,1.0,2.0,,,3.0,,3.0
2,In selection,26 - 30 years,MILAN » Milan ~ Lombardy,Female,,,Mechanical engineering,High school graduation,[0-1],Others,,2022,,,Milan,,,BM interview,OK,RS22.0441,3 - High,"This WP refers to HLS Primary Structure design activities, generation of accurate finite element mathematical models (FEM) and the following detailed analyses: ? Linear static analyses? Dynamic Analysis (NMA) ? Non-linear static analyzes of contact with metallic and elastomeric materials. Analytical support may also be requested for qualification tests of the Primary Structure (definition of instrumentation plans, prediction for tests)",,,,,,,Modena,,,1.0,1.0,1.0,2.0,1.0,3.0,1.0
2,In selection,26 - 30 years,MILAN » Milan ~ Lombardy,Female,,,Mechanical engineering,High school graduation,[0-1],Others,,2022,,,Milan,,,BM interview,OK (live),RS22.0441,3 - High,"This WP refers to HLS Primary Structure design activities, generation of accurate finite element mathematical models (FEM) and the following detailed analyses: ? Linear static analyses? Dynamic Analysis (NMA) ? Non-linear static analyzes of contact with metallic and elastomeric materials. Analytical support may also be requested for qualification tests of the Primary Structure (definition of instrumentation plans, prediction for tests)",,,,,,,Modena,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,In selection,26 - 30 years,MILAN » Milan ~ Lombardy,Female,,,Mechanical engineering,High school graduation,[0-1],Others,,2022,,,Milan,,,BM interview,OK (live),RS22.0441,3 - High,"This WP refers to HLS Primary Structure design activities, generation of accurate finite element mathematical models (FEM) and the following detailed analyses: ? Linear static analyses? Dynamic Analysis (NMA) ? Non-linear static analyzes of contact with metallic and elastomeric materials. Analytical support may also be requested for qualification tests of the Primary Structure (definition of instrumentation plans, prediction for tests)",,,,,,,Modena,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,In selection,26 - 30 years,MILAN » Milan ~ Lombardy,Female,,,Mechanical engineering,High school graduation,[0-1],Others,,2022,,,Milan,,,BM interview,OK (live),RS22.0441,3 - High,"This WP refers to HLS Primary Structure design activities, generation of accurate finite element mathematical models (FEM) and the following detailed analyses: ? Linear static analyses? Dynamic Analysis (NMA) ? Non-linear static analyzes of contact with metallic and elastomeric materials. Analytical support may also be requested for qualification tests of the Primary Structure (definition of instrumentation plans, prediction for tests)",,,,,,,Modena,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,In selection,26 - 30 years,MILAN » Milan ~ Lombardy,Female,,,Mechanical engineering,High school graduation,[0-1],Others,,2022,,,Milan,,,BM interview,OK (live),RS23.1281,3 - High,"This WP refers to HLS Primary Structure design activities, generation of accurate finite element mathematical models (FEM) and the following detailed analyses: ? Linear static analyses? Dynamic Analysis (NMA) ? Non-linear static analyzes of contact with metallic and elastomeric materials. Analytical support may also be requested for qualification tests of the Primary Structure (definition of instrumentation plans, prediction for tests)",,,,,,,Modena,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,In selection,26 - 30 years,MILAN » Milan ~ Lombardy,Female,,,Mechanical engineering,High school graduation,[0-1],Others,,2022,,,Milan,,,BM interview,OK (live),RS22.0441,2 - Medium,"This WP refers to HLS Primary Structure design activities, generation of accurate finite element mathematical models (FEM) and the following detailed analyses: ? Linear static analyses? Dynamic Analysis (NMA) ? Non-linear static analyzes of contact with metallic and elastomeric materials. Analytical support may also be requested for qualification tests of the Primary Structure (definition of instrumentation plans, prediction for tests)",,,,,,,Modena,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49,First contact,26 - 30 years,VIGEVANO » Pavia ~ Lombardy,Male,,,Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0-1],,,2021,,Physicist/optical specialist with Doctorate,,,,Contact note,,,,,,,,28-30K,,,,,,,,,,,,
49,First contact,26 - 30 years,VIGEVANO » Pavia ~ Lombardy,Male,,,Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0-1],,,2021,,Physicist/optical specialist with Doctorate,,,,CV request,OK (live),RS22.0441,,,,,,28-30K,,,,,,,,1.0,1.0,,1.0,
24,QM,20 - 25 years,OZIERI » Sassari ~ Sardinia,Male,,,Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],Aeronautics,,2021,,,,,,BM interview,,,,,,,,,,,,,,,,,,,,
24,QM,20 - 25 years,OZIERI » Sassari ~ Sardinia,Male,,,Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],Aeronautics,,2021,,,,,,BM interview,OK (live),,3 - High,,,,,,,,,,,1.0,1.0,1.0,,,1.0,
24,QM,20 - 25 years,OZIERI » Sassari ~ Sardinia,Male,,,Aeronautical/Aerospace/Astronautics Engineering,Three-year degree,[0],Aeronautics,,2021,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,Imported,26 - 30 years,VALLE DI CADORE » Belluno ~ Veneto,Male,,"., INFORMATICS",Other,Five-year degree,[7-10],Consulting,,2019,,,,,,Contact note,,RS22.0039,,,,,,,,,,,,,,,,,,
64,Imported,26 - 30 years,VALLE DI CADORE » Belluno ~ Veneto,Male,,"., INFORMATICS",Other,Five-year degree,[7-10],Consulting,,2019,,,,,,BM interview,OK (live),,3 - High,,,,,,,,,,,3.0,1.0,1.0,2.0,1.0,1.0,1.0
64,Imported,26 - 30 years,VALLE DI CADORE » Belluno ~ Veneto,Male,,"., INFORMATICS",Other,Five-year degree,[7-10],Consulting,,2019,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0
16,In selection,26 - 30 years,TURIN » Turin ~ Piedmont,Female,,,electronic Engineering,Three-year degree,[0],Oil and Gas,,2023,,RS19.0319 - QHSE Manager,,,???,CV request,,RS20.0035,,Recruiters,,,,,,,,,,,3.0,,2.0,3.0,,
16,In selection,26 - 30 years,TURIN » Turin ~ Piedmont,Female,,,electronic Engineering,Three-year degree,[0],Oil and Gas,,2023,,RS19.0319 - QHSE Manager,,,???,BM interview,OK,RS22.1116,3 - High,Recruiters,,,,,,,,,,3.0,1.0,1.0,,1.0,1.0,1.0
16,In selection,26 - 30 years,TURIN » Turin ~ Piedmont,Female,,,electronic Engineering,Three-year degree,[0],Oil and Gas,,2023,,RS19.0319 - QHSE Manager,,,???,BM interview,OK (live),RS22.0441,3 - High,Recruiters,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,In selection,26 - 30 years,TURIN » Turin ~ Piedmont,Female,,,electronic Engineering,Three-year degree,[0],Oil and Gas,,2023,,RS19.0319 - QHSE Manager,,,???,BM interview,OK (live),RS22.0441,3 - High,Recruiters,,,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0
67,Hired,31 - 35 years,ROME » Rome ~ Lazio,Male,,X,Biomedical Engineering,Three-year degree,[5-7],,,2019,,,,Tech Consulting & Solutions,,CV request,,,,,,,,28-30K,,,,,,,,,,,,
67,Hired,31 - 35 years,ROME » Rome ~ Lazio,Male,,X,Biomedical Engineering,Three-year degree,[5-7],,,2019,,,,Tech Consulting & Solutions,,BM interview,OK (live),RS22.0441,3 - High,,,,,28-30K,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0
67,Hired,31 - 35 years,ROME » Rome ~ Lazio,Male,,X,Biomedical Engineering,Three-year degree,[5-7],,,2019,,,,Tech Consulting & Solutions,,BM interview,OK (live),RS22.0441,3 - High,,,,,28-30K,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,Imported,26 - 30 years,VALLE DI CADORE » Belluno ~ Veneto,Female,,,computer engineering,High school graduation,[0],,Maintenance Planning Engineer,2022,,,,,,CV request,,,,,,,,,,,,,,,,,,3.0,,
6,Imported,26 - 30 years,VALLE DI CADORE » Belluno ~ Veneto,Female,,,computer engineering,High school graduation,[0],,Maintenance Planning Engineer,2022,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,In selection,26 - 30 years,TURIN » Turin ~ Piedmont,Female,,,Biomedical Engineering,High school graduation,[0-1],,,2021,,,,,,CV request,,RS20.0035,,,,,,,,,,,,,,,,,,
31,In selection,26 - 30 years,TURIN » Turin ~ Piedmont,Female,,,Biomedical Engineering,High school graduation,[0-1],,,2021,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0
13,QM,26 - 30 years,SEAS » Cuneo ~ Piedmont,Male,,"CATIA V5, NX, QUALITY,",Management Engineering,Five-year degree,[0],,,2022,,,,,,Candidate notification,OK (live),,,,,,,,,,,,,,,,,,,
13,QM,26 - 30 years,SEAS » Cuneo ~ Piedmont,Male,,"CATIA V5, NX, QUALITY,",Management Engineering,Five-year degree,[0],,,2022,,,,,,BM interview,OK (live),RS22.0441,2 - Medium,,,,,,,,,,,,2.0,1.0,1.0,,1.0,
13,QM,26 - 30 years,SEAS » Cuneo ~ Piedmont,Male,,"CATIA V5, NX, QUALITY,",Management Engineering,Five-year degree,[0],,,2022,,,,,,Technical interview,OK (live),RS22.0441,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,Imported,26 - 30 years,BARLETTA » Barletta-Andria-Trani ~ Puglia,Female,,,electronic Engineering,Five-year degree,[0],Oil and Gas,Global Customer Quality Engineer,2022,,,,,,CV request,,,,,,,,,,Other,,,,,,3.0,,2.0,,
7,Imported,26 - 30 years,BARLETTA » Barletta-Andria-Trani ~ Puglia,Female,,,electronic Engineering,Five-year degree,[0],Oil and Gas,Global Customer Quality Engineer,2022,,,,,,BM interview,OK (live),,3 - High,,,,,,,Other,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,Imported,31 - 35 years,MARIGLIANO » Naples ~ Campania,Male,,"INCA, CANALYZER, MDA, MATLAB, SIMULINK, INCA, MDA, CANALYZER, MATLAB, SIMULINK, GT POWER, POWERTRAIN",Automotive Engineering,Three-year degree,[0-1],Life sciences,,2021,2019,,Rome,,Senior Consultant,CV request,KO (technical skills),,,"This WP refers to HLS Primary Structure design activities, generation of accurate finite element mathematical models (FEM) and the following detailed analyses: ? Linear static analyses? Dynamic Analysis (NMA) ? Non-linear static analyzes of contact with metallic and elastomeric materials. Analytical support may also be requested for qualification tests of the Primary Structure (definition of instrumentation plans, prediction for tests)",,,,,,,,Not available,,,,3.0,,,,
15,Imported,31 - 35 years,MARIGLIANO » Naples ~ Campania,Male,,"INCA, CANALYZER, MDA, MATLAB, SIMULINK, INCA, MDA, CANALYZER, MATLAB, SIMULINK, GT POWER, POWERTRAIN",Automotive Engineering,Three-year degree,[0-1],Life sciences,,2021,2019,,Rome,,Senior Consultant,BM interview,OK (live),RS22.0441,,"This WP refers to HLS Primary Structure design activities, generation of accurate finite element mathematical models (FEM) and the following detailed analyses: ? Linear static analyses? Dynamic Analysis (NMA) ? Non-linear static analyzes of contact with metallic and elastomeric materials. Analytical support may also be requested for qualification tests of the Primary Structure (definition of instrumentation plans, prediction for tests)",,,,,,,,Not available,,1.0,1.0,1.0,,1.0,3.0,
15,Imported,31 - 35 years,MARIGLIANO » Naples ~ Campania,Male,,"INCA, CANALYZER, MDA, MATLAB, SIMULINK, INCA, MDA, CANALYZER, MATLAB, SIMULINK, GT POWER, POWERTRAIN",Automotive Engineering,Three-year degree,[0-1],Life sciences,,2021,2019,,Rome,,Senior Consultant,BM interview,OK (live),RS22.0441,3 - High,"This WP refers to HLS Primary Structure design activities, generation of accurate finite element mathematical models (FEM) and the following detailed analyses: ? Linear static analyses? Dynamic Analysis (NMA) ? Non-linear static analyzes of contact with metallic and elastomeric materials. Analytical support may also be requested for qualification tests of the Primary Structure (definition of instrumentation plans, prediction for tests)",,,,,,,,Not available,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,Imported,31 - 35 years,MARIGLIANO » Naples ~ Campania,Male,,"INCA, CANALYZER, MDA, MATLAB, SIMULINK, INCA, MDA, CANALYZER, MATLAB, SIMULINK, GT POWER, POWERTRAIN",Automotive Engineering,Three-year degree,[0-1],Life sciences,,2021,2019,,Rome,,Senior Consultant,BM interview,OK (live),RS22.0441,3 - High,"This WP refers to HLS Primary Structure design activities, generation of accurate finite element mathematical models (FEM) and the following detailed analyses: ? Linear static analyses? Dynamic Analysis (NMA) ? Non-linear static analyzes of contact with metallic and elastomeric materials. Analytical support may also be requested for qualification tests of the Primary Structure (definition of instrumentation plans, prediction for tests)",,,,,,,,Not available,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
